HOTELID,NAME,CITY,COUNTRY
2071,yuvraj-deluxe-hotel,san-francisco,usa
2072,yuvraj-deluxe-hotel,san-francisco,usa
2073,yuvraj-deluxe-hotel,san-francisco,usa
2074,yuvraj-deluxe-hotel,san-francisco,usa
2075,yuvraj-deluxe-hotel,san-francisco,usa
2076,yuvraj-deluxe-hotel,san-francisco,usa
2077,yuvraj-deluxe-hotel,san-francisco,usa
2078,yuvraj-deluxe-hotel,san-francisco,usa
2079,yuvraj-deluxe-hotel,san-francisco,usa
2080,yuvraj-deluxe-hotel,san-francisco,usa
2081,yuvraj-deluxe-hotel,san-francisco,usa
2082,yuvraj-deluxe-hotel,san-francisco,usa
2083,yuvraj-deluxe-hotel,san-francisco,usa
2084,yuvraj-deluxe-hotel,san-francisco,usa
2085,yuvraj-deluxe-hotel,san-francisco,usa
2086,yuvraj-deluxe-hotel,san-francisco,usa
2087,yuvraj-deluxe-hotel,san-francisco,usa
2088,yuvraj-deluxe-hotel,san-francisco,usa
2089,yuvraj-deluxe-hotel,san-francisco,usa
2090,yuvraj-deluxe-hotel,san-francisco,usa
2091,yuvraj-deluxe-hotel,san-francisco,usa
2092,yuvraj-deluxe-hotel,san-francisco,usa
2093,yuvraj-deluxe-hotel,san-francisco,usa
2094,yuvraj-deluxe-hotel,san-francisco,usa
2095,yuvraj-deluxe-hotel,san-francisco,usa
2096,yuvraj-deluxe-hotel,san-francisco,usa
2097,yuvraj-deluxe-hotel,san-francisco,usa
2098,yuvraj-deluxe-hotel,san-francisco,usa
2099,yuvraj-deluxe-hotel,san-francisco,usa
2100,yuvraj-deluxe-hotel,san-francisco,usa
2101,yuvraj-deluxe-hotel,san-francisco,usa
2102,yuvraj-deluxe-hotel,san-francisco,usa
2103,yuvraj-deluxe-hotel,san-francisco,usa
2104,yuvraj-deluxe-hotel,san-francisco,usa
2105,yuvraj-deluxe-hotel,san-francisco,usa
2106,yuvraj-deluxe-hotel,san-francisco,usa
2107,yuvraj-deluxe-hotel,san-francisco,usa
2108,yuvraj-deluxe-hotel,san-francisco,usa
2109,yuvraj-deluxe-hotel,san-francisco,usa
2110,yuvraj-deluxe-hotel,san-francisco,usa
2111,yuvraj-deluxe-hotel,san-francisco,usa
2112,yuvraj-deluxe-hotel,san-francisco,usa
2113,yuvraj-deluxe-hotel,san-francisco,usa
2114,yuvraj-deluxe-hotel,san-francisco,usa
2115,yuvraj-deluxe-hotel,san-francisco,usa
2116,yuvraj-deluxe-hotel,san-francisco,usa
2117,yuvraj-deluxe-hotel,san-francisco,usa
2118,yuvraj-deluxe-hotel,san-francisco,usa
2119,yuvraj-deluxe-hotel,san-francisco,usa
2120,yuvraj-deluxe-hotel,san-francisco,usa
2121,yuvraj-deluxe-hotel,san-francisco,usa
2122,yuvraj-deluxe-hotel,san-francisco,usa
2123,yuvraj-deluxe-hotel,san-francisco,usa
2124,yuvraj-deluxe-hotel,san-francisco,usa
2125,yuvraj-deluxe-hotel,san-francisco,usa
2126,yuvraj-deluxe-hotel,san-francisco,usa
2127,yuvraj-deluxe-hotel,san-francisco,usa
2128,yuvraj-deluxe-hotel,san-francisco,usa
2129,yuvraj-deluxe-hotel,san-francisco,usa
2130,yuvraj-deluxe-hotel,san-francisco,usa
2131,yuvraj-deluxe-hotel,san-francisco,usa
2132,yuvraj-deluxe-hotel,san-francisco,usa
2133,yuvraj-deluxe-hotel,san-francisco,usa
2134,yuvraj-deluxe-hotel,san-francisco,usa
2135,yuvraj-deluxe-hotel,san-francisco,usa
2136,yuvraj-deluxe-hotel,san-francisco,usa
2137,yuvraj-deluxe-hotel,san-francisco,usa
2138,yuvraj-deluxe-hotel,san-francisco,usa
2139,yuvraj-deluxe-hotel,san-francisco,usa
2140,yuvraj-deluxe-hotel,san-francisco,usa
2141,yuvraj-deluxe-hotel,san-francisco,usa
2142,yuvraj-deluxe-hotel,san-francisco,usa
2143,yuvraj-deluxe-hotel,san-francisco,usa
2144,yuvraj-deluxe-hotel,san-francisco,usa
2145,yuvraj-deluxe-hotel,san-francisco,usa
2146,yuvraj-deluxe-hotel,san-francisco,usa
2147,yuvraj-deluxe-hotel,san-francisco,usa
2148,yuvraj-deluxe-hotel,san-francisco,usa
2149,yuvraj-deluxe-hotel,san-francisco,usa
2150,yuvraj-deluxe-hotel,san-francisco,usa
2151,yuvraj-deluxe-hotel,san-francisco,usa
2152,yuvraj-deluxe-hotel,san-francisco,usa
2153,yuvraj-deluxe-hotel,san-francisco,usa
2154,yuvraj-deluxe-hotel,san-francisco,usa
2155,yuvraj-deluxe-hotel,san-francisco,usa
2156,yuvraj-deluxe-hotel,san-francisco,usa
2157,yuvraj-deluxe-hotel,san-francisco,usa
2158,yuvraj-deluxe-hotel,san-francisco,usa
2159,yuvraj-deluxe-hotel,san-francisco,usa
2160,yuvraj-deluxe-hotel,san-francisco,usa
2161,yuvraj-deluxe-hotel,san-francisco,usa
2162,yuvraj-deluxe-hotel,san-francisco,usa
2163,yuvraj-deluxe-hotel,san-francisco,usa
2164,yuvraj-deluxe-hotel,san-francisco,usa
2165,yuvraj-deluxe-hotel,san-francisco,usa
2166,yuvraj-deluxe-hotel,san-francisco,usa
2167,yuvraj-deluxe-hotel,san-francisco,usa
2168,yuvraj-deluxe-hotel,san-francisco,usa
2169,yuvraj-deluxe-hotel,san-francisco,usa
2170,yuvraj-deluxe-hotel,san-francisco,usa
2171,yuvraj-deluxe-hotel,san-francisco,usa
2172,yuvraj-deluxe-hotel,san-francisco,usa
2173,yuvraj-deluxe-hotel,san-francisco,usa
2174,yuvraj-deluxe-hotel,san-francisco,usa
2175,yuvraj-deluxe-hotel,san-francisco,usa
2176,yuvraj-deluxe-hotel,san-francisco,usa
2177,yuvraj-deluxe-hotel,san-francisco,usa
2178,yuvraj-deluxe-hotel,san-francisco,usa
2179,yuvraj-deluxe-hotel,san-francisco,usa
2180,yuvraj-deluxe-hotel,san-francisco,usa
2181,yuvraj-deluxe-hotel,san-francisco,usa
2182,yuvraj-deluxe-hotel,san-francisco,usa
2183,yuvraj-deluxe-hotel,san-francisco,usa
2184,yuvraj-deluxe-hotel,san-francisco,usa
2185,yuvraj-deluxe-hotel,san-francisco,usa
2186,yuvraj-deluxe-hotel,san-francisco,usa
2187,yuvraj-deluxe-hotel,san-francisco,usa
2188,yuvraj-deluxe-hotel,san-francisco,usa
2189,yuvraj-deluxe-hotel,san-francisco,usa
2190,yuvraj-deluxe-hotel,san-francisco,usa
2191,yuvraj-deluxe-hotel,san-francisco,usa
2192,yuvraj-deluxe-hotel,san-francisco,usa
2193,yuvraj-deluxe-hotel,san-francisco,usa
2194,yuvraj-deluxe-hotel,san-francisco,usa
2195,yuvraj-deluxe-hotel,san-francisco,usa
2196,yuvraj-deluxe-hotel,san-francisco,usa
2197,yuvraj-deluxe-hotel,san-francisco,usa
2198,yuvraj-deluxe-hotel,san-francisco,usa
2199,yuvraj-deluxe-hotel,san-francisco,usa
2200,yuvraj-deluxe-hotel,san-francisco,usa
2201,yuvraj-deluxe-hotel,san-francisco,usa
2202,yuvraj-deluxe-hotel,san-francisco,usa
2203,yuvraj-deluxe-hotel,san-francisco,usa
2204,yuvraj-deluxe-hotel,san-francisco,usa
2205,yuvraj-deluxe-hotel,san-francisco,usa
2206,yuvraj-deluxe-hotel,san-francisco,usa
2207,yuvraj-deluxe-hotel,san-francisco,usa
2208,yuvraj-deluxe-hotel,san-francisco,usa
2209,yuvraj-deluxe-hotel,san-francisco,usa
2210,yuvraj-deluxe-hotel,san-francisco,usa
2211,yuvraj-deluxe-hotel,san-francisco,usa
2212,yuvraj-deluxe-hotel,san-francisco,usa
2213,yuvraj-deluxe-hotel,san-francisco,usa
2214,yuvraj-deluxe-hotel,san-francisco,usa
2215,yuvraj-deluxe-hotel,san-francisco,usa
2216,88-xintiandi-executive-residence,shanghai,china
2217,an-ting-villa-hotel-shanghai,shanghai,china
2218,ascott-pudong,shanghai,china
2219,asset-hotel-shanghai,shanghai,china
2220,bailemen-hotel,shanghai,china
2221,barony-wanyuan-hotel,shanghai,china
2222,best-western-shanghai-ruite-hotel,shanghai,china
2223,broadway-mansions-hotel,shanghai,china
2224,central-hotel-shanghai,shanghai,china
2225,central-view-suites,shanghai,china
2226,citadines-apart-hotel-jinqiao,shanghai,china
2227,city-hotel-shanghai,shanghai,china
2228,courtyard-by-marriott-shanghai-pudong,shanghai,china
2229,courtyard-shanghai-xujiahui,shanghai,china
2230,crowne-plaza-century-park-shanghai,shanghai,china
2231,crowne-plaza-shanghai,shanghai,china
2232,crowne-plaza-shanghai-fudan,shanghai,china
2233,crowne-plaza-shanghai-pudong,shanghai,china
2234,days-hotel-shanghai,shanghai,china
2235,donghu-guest-house,shanghai,china
2236,four-points-by-sheraton-shanghai,shanghai,china
2237,four-points-by-sheraton-shanghai-daning,shanghai,china
2238,four-seasons-hotel-shanghai,shanghai,china
2239,fraser-residence-shanghai,shanghai,china
2240,galaxy-hotel,shanghai,china
2241,gallery-suites,shanghai,china
2242,golden-jade-sunshine-hotel,shanghai,china
2243,grand-hyatt-shanghai,shanghai,china
2244,grand-mercure-baolong-shanghai,shanghai,china
2245,grand-mercure-hongqiao-shanghai,shanghai,china
2246,hengshan-picardie-hotel,shanghai,china
2247,hengsheng-peninsula-international-hotel,shanghai,china
2248,hilton-shanghai,shanghai,china
2249,holiday-inn-downtown-shanghai,shanghai,china
2250,holiday-inn-express-putuo-shanghai,shanghai,china
2251,holiday-inn-express-shanghai-jinqiao,shanghai,china
2252,holiday-inn-pudong-hotel,shanghai,china
2253,holiday-inn-vista-shanghai,shanghai,china
2254,hong-qiao-state-guest-hotel,shanghai,china
2255,hotel-carolina,shanghai,china
2256,hotel-equatorial-shanghai,shanghai,china
2257,hotel-ibis-shanghai-lianyang,shanghai,china
2258,hotel-yun-s-paradise,shanghai,china
2259,house-inn-shanghai-caobao-road,shanghai,china
2260,howard-johnson-all-suites-hotel,shanghai,china
2261,howard-johnson-business-club-hotel-shanghai,shanghai,china
2262,howard-johnson-huaihai-hotel,shanghai,china
2263,howard-johnson-plaza-hotel-shanghai,shanghai,china
2264,hua-ting-hotel-towers,shanghai,china
2265,hyatt-on-the-bund,shanghai,china
2266,intercontinental-shanghai-pudong,shanghai,china
2267,ivy-hotel-shanghai,shanghai,china
2268,jianguo-hotel,shanghai,china
2269,jia-shanghai,shanghai,china
2270,jin-jiang-hotel,shanghai,china
2271,jin-jiang-tower-hotel,shanghai,china
2272,jw-marriott-hotel-shanghai-at-tomorrow-square,shanghai,china
2273,lansheng-hotel-shanghai,shanghai,china
2274,le-royal-meridien-shanghai,shanghai,china
2275,majesty-plaza-shanghai,shanghai,china
2276,manhattan-business-hotel,shanghai,china
2277,mansion-hotel,shanghai,china
2278,marriott-executive-apartments-pudong-shanghai,shanghai,china
2279,mason-hotel-shanghai,shanghai,china
2280,mayfair-hotel-shanghai,shanghai,china
2281,millennium-hongqiao-hotel-shanghai,shanghai,china
2282,motel-168-shanghai-pudong-airport,shanghai,china
2283,nanjing-hotel,shanghai,china
2284,new-asia-hotel,shanghai,china
2285,new-harbour-serviced-apartments,shanghai,china
2286,novotel-atlantis-shanghai,shanghai,china
2287,okura-garden-hotel-shanghai,shanghai,china
2288,oriental-riverside-hotel,shanghai,china
2289,pacific-hotel,shanghai,china
2290,parkyard-hotel-shanghai,shanghai,china
2291,park-hotel-shanghai,shanghai,china
2292,park-hyatt-shanghai,shanghai,china
2293,peace-hotel,shanghai,china
2294,peninsula-shanghai,shanghai,china
2295,portman-ritz-carlton-shanghai,shanghai,china
2296,pudi-boutique-hotel,shanghai,china
2297,pudong-shangri-la-shanghai,shanghai,china
2298,pullman-shanghai-skyway-hotel,shanghai,china
2299,purple-mountain-hotel,shanghai,china
2300,radisson-hotel-pudong-century-park,shanghai,china
2301,radisson-hotel-shanghai-new-world,shanghai,china
2302,radisson-plaza-xing-guo,shanghai,china
2303,rainbow-hotel-shanghai,shanghai,china
2304,ramada-plaza-pudong,shanghai,china
2305,ramada-pudong-airport-hotel,shanghai,china
2306,ramada-zhabei,shanghai,china
2307,rayfont-shanghai-celebrity-hotel-apartment,shanghai,china
2308,regal-international-east-asia-hotel,shanghai,china
2309,regal-shanghai-east-asia-hotel,shanghai,china
2310,renaissance-shanghai-pudong,shanghai,china
2311,renaissance-shanghai-yuyuan-hotel,shanghai,china
2312,renaissance-shanghai-zhongshan-park-hotel,shanghai,china
2313,renaissance-yangtze-hotel,shanghai,china
2314,rendezvous-merry-hotel-shanghai,shanghai,china
2315,royalton-hotel-shanghai,shanghai,china
2316,ruijin-hotel,shanghai,china
2317,ruitai-jingan-hotel,shanghai,china
2318,salvo-hotel-zhongfu-shifuhui,shanghai,china
2319,san-want-hotel,shanghai,china
2320,shanghai-ever-sunshine-hotel,shanghai,china
2321,shanghai-hotel,shanghai,china
2322,shanghai-jc-mandarin,shanghai,china
2323,shanxi-business-hotel,shanghai,china
2324,sheraton-shanghai-hongqiao-hotel,shanghai,china
2325,sheraton-shanghai-hotel-residences-pudong,shanghai,china
2326,sofitel-shanghai-hyland,shanghai,china
2327,sofitel-shanghai-jin-jiang-oriental-pudong,shanghai,china
2328,st-regis-shanghai,shanghai,china
2329,sun-island-golf-hotspring-resort,shanghai,china
2330,swissotel-grand-shanghai,shanghai,china
2331,the-bund-hotel,shanghai,china
2332,the-bund-riverside-hotel,shanghai,china
2333,the-eton-hotel,shanghai,china
2334,the-longemont-shanghai,shanghai,china
2335,the-puli-hotel-and-spa,shanghai,china
2336,the-westin-bund-center,shanghai,china
2337,urbn-hotel,shanghai,china
2338,utels-shanghai-wuning,shanghai,china
2339,villas-1931-hotel-shanghai,shanghai,china
2340,yafan-longmen-hotel,shanghai,china
2341,zhao-an-hotel,shanghai,china
